block_size,id,host_id,neighbourhood_cleansed,name,latitude,longitude,room_type,property_type
2,1340498437775161848,444726277,Lewisham,Lovely On-suite double room unique private park,51.44638,-0.03892,Private room,Private room in home
2,1095422888462629123,546302121,Lewisham,Contemporary & Chic | Honor Oak London Apartment,51.44642,-0.05007,Entire home/apt,Entire rental unit
2,1330430770457437543,546302121,Lewisham,Contemporary & Chic | Honor Oak London Apartment,51.44590496030474,-0.0497993473837902,Entire home/apt,Entire rental unit
2,1452170808047699282,689503592,Merton,Double bedroom,51.4180769255186,-0.1916180178523063,Private room,Private room in home
2,1452183062226096565,689503592,Merton,Double Bedroom,51.41808361637426,-0.1916270703077316,Private room,Private room in home
2,1452160274608172359,689503592,Merton,Double bedroom.,51.41807671639064,-0.191633440554142,Private room,Private room in home
2,1452190659089103934,689503592,Merton,Double bedroom.,51.41807985255012,-0.1916263997554779,Private room,Private room in home
2,1430620108873096810,697900679,Merton,Luxury 1 bed flat  London,51.39104191037641,-0.1805960846557552,Entire home/apt,Entire rental unit
2,1430633400978954998,697900679,Merton,Luxury 1 bed flat  London,51.3910553,-0.180639,Entire home/apt,Entire rental unit
2,1209570638771848465,335561998,Newham,Double Room in Maryland,51.54652975323291,0.0031913505136066,Private room,Private room in home
2,1326822358494559022,335561998,Newham,Double Room in Maryland,51.54711,0.00339,Private room,Private room in home
2,839973352160742507,478417248,Newham,"Bright, clean, and cosy room",51.542308274020826,0.0323946050881123,Private room,Private room in rental unit
2,839987636225832767,478417248,Newham,"Bright, clean, and cosy room",51.542393252416936,0.032265787591231,Private room,Private room in rental unit
2,1195806703092842650,540407364,Newham,Double room in Greater London,51.53504,0.01409,Private room,Private room in home
2,1238653984335868230,540407364,Newham,Double room in greater london,51.53517,0.01393,Private room,Private room in home
2,1049870149050160922,551577904,Newham,Ali house,51.53127515168011,0.0569258630275726,Private room,Private room in home
2,1049877436552853832,551577904,Newham,Ali house,51.53127515168011,0.0569258630275726,Private room,Private room in home
2,1207806564410121182,591529385,Newham,house is well managed,51.54059104486713,0.0310190330041246,Private room,Private room in home
2,1207830619920640139,591529385,Newham,house is well managed,51.54076077496244,0.0313622737109882,Private room,Private room in home
2,1485526596579483210,10370524,Southwark,Chic and cosy apartment near Borough Market,51.50448549999999,-0.0897068999999999,Entire home/apt,Entire rental unit
2,1485527026254398118,10370524,Southwark,Chic and cosy apartment near Borough Market,51.50448549999999,-0.0897068999999999,Entire home/apt,Entire rental unit
2,1284710508147455812,10370524,Southwark,Contemporary and Industrial Apartment in Southwark,51.5046377,-0.1017638,Entire home/apt,Entire rental unit
2,1408263782299437415,10370524,Southwark,Contemporary and Industrial Apartment in Southwark,51.5046377,-0.1017638,Entire home/apt,Entire rental unit
2,1089498944315529305,18453329,Southwark,"Stay in Central London, Zone 1",51.49623218946372,-0.0954946983744572,Private room,Private room in condo
2,1281565852989116198,18453329,Southwark,"Stay in Central London, Zone 1",51.49559,-0.09522,Private room,Private room in rental unit
2,1178947686203877264,48861995,Southwark,Super Central 2 Bed!,51.5026992,-0.0853588,Entire home/apt,Entire rental unit
2,1247719306579773463,48861995,Southwark,Super Central 2 Bed!,51.5026992,-0.0853588,Entire home/apt,Entire rental unit
2,16552074,68865126,Southwark,Modern double room in central London,51.48533,-0.09392,Private room,Private room in rental unit
2,16930058,68865126,Southwark,Modern double room in central London,51.48521,-0.09437,Private room,Private room in rental unit
2,1223869112710630962,226865991,Southwark,Twin Room & Private Bathroom by The Shard London,51.50541,-0.08862,Private room,Private room in rental unit
2,1223905339603907834,226865991,Southwark,Twin Room & Private Bathroom by The Shard London,51.505411,-0.0886154,Private room,Private room in rental unit
2,1237661027891480945,226865991,Southwark,Twin Room & Private Bathroom by The Shard London,51.50455,-0.08817,Private room,Private room in rental unit
2,1273785117671092599,226865991,Southwark,Twin Room & Private Bathroom by The Shard London,51.50519812436986,-0.0875488781670193,Private room,Private room in rental unit
2,1481460776360174553,362852046,Southwark,King Studio - Camberwell,51.4738797,-0.0890721999999999,Entire home/apt,Entire rental unit
2,1481466119994922571,362852046,Southwark,King Studio - Camberwell,51.4738797,-0.0890721999999999,Entire home/apt,Entire rental unit
2,810132251037266782,387613747,Southwark,Bedroom in Shared Apartment,51.48551,-0.09904,Private room,Private room in condo
2,978755907174907893,387613747,Southwark,Bedroom in Shared Apartment,51.48614,-0.09897,Private room,Private room in condo
2,700303001372984239,476145469,Southwark,"Central London Stay, Zone 1",51.49803,-0.09675,Private room,Private room in condo
2,700307810220029667,476145469,Southwark,"Central London Stay, Zone 1",51.49761345324746,-0.0966877718616059,Private room,Private room in condo
2,945572393528672141,527357185,Southwark,"Central London, Zone 1 Apartment",51.49581337566932,-0.0980404217378833,Private room,Private room in rental unit
2,945578310163682976,527357185,Southwark,"Central London, Zone 1 Apartment",51.49595,-0.09818,Private room,Private room in rental unit
2,1212153056948039537,593071335,Sutton,HNO Host,51.37076836100067,-0.1869104244716779,Private room,Private room in home
2,1296272652340877117,593071335,Sutton,HNO Host,51.37092675073205,-0.1871899803392342,Private room,Private room in home
2,18497573,3174606,Tower Hamlets,BRICK LANE - SHOREDITCH HOUSE,51.52391,-0.07131,Entire home/apt,Entire townhouse
2,30534048,3174606,Tower Hamlets,Brick Lane - Shoreditch House,51.52391,-0.07131,Entire home/apt,Entire townhouse
2,24622995,5628346,Tower Hamlets,Studio Apartment on Brick Lane,51.51779,-0.07077,Entire home/apt,Entire rental unit
2,24623875,5628346,Tower Hamlets,Studio Apartment on Brick Lane,51.5176,-0.07121,Entire home/apt,Entire rental unit
2,24669822,5628346,Tower Hamlets,Two Bedroom Apt in the Heart of Shoreditch,51.52256,-0.07339,Entire home/apt,Entire rental unit
2,24670253,5628346,Tower Hamlets,Two Bedroom Apt in the Heart of Shoreditch,51.5227,-0.07318,Entire home/apt,Entire rental unit
2,12252097,9240658,Tower Hamlets,Private Bathroom + FAB Location!,51.49589,-0.01339,Private room,Private room in home
2,12401240,9240658,Tower Hamlets,Private Bathroom + Fab Location!,51.49582,-0.01255,Private room,Private room in home
2,22173115,27787137,Tower Hamlets,Studio Apartment on Brick Lane,51.51919,-0.07076,Entire home/apt,Entire rental unit
2,29145742,27787137,Tower Hamlets,Studio apartment on Brick Lane,51.51923,-0.07068,Entire home/apt,Entire rental unit
2,42548783,28810568,Tower Hamlets,The Aldgate Rooms,51.51718,-0.06328,Private room,Private room in townhouse
2,42550088,28810568,Tower Hamlets,The Aldgate Rooms,51.51685,-0.06308,Private room,Private room in townhouse
2,52758808,34034246,Tower Hamlets,Shoreditch Brick Lane Private Room,51.52416,-0.07121,Private room,Private room in rental unit
2,53511442,34034246,Tower Hamlets,Shoreditch Brick Lane Private Room,51.52402,-0.07055,Private room,Private room in rental unit
2,40715814,47609036,Tower Hamlets,Aldgate 1 bedroom apartment,51.5135,-0.06898,Entire home/apt,Entire condo
2,40851978,47609036,Tower Hamlets,Aldgate 1 bedroom apartment,51.51415,-0.06851,Entire home/apt,Entire condo
2,1365862083253817035,56101597,Tower Hamlets,Stylish Apt Brick Ln in the heart of Shoreditch,51.51952029130508,-0.0730553800995004,Entire home/apt,Entire rental unit
2,1451349870440379088,56101597,Tower Hamlets,Stylish Apt Brick Ln in the heart of Shoreditch,51.51979,-0.07342,Entire home/apt,Entire rental unit
2,53887963,59661270,Tower Hamlets,Hostel Bed in 6-Bed Female Dorm - Shared Bathroom,51.526821,-0.036468,Shared room,Shared room in hostel
2,53889922,59661270,Tower Hamlets,Hostel Bed in 6-Bed FEMALE Dorm - Shared Bathroom,51.526821,-0.036468,Shared room,Shared room in hostel
2,15785721,99347650,Tower Hamlets,Canary Wharf Double Bedroom,51.49954,-0.01025,Private room,Private room in rental unit
2,1125143589478961150,99347650,Tower Hamlets,Canary wharf double bedroom,51.499530909519216,-0.0104325374444526,Private room,Private room in rental unit
2,932634504050683197,109385731,Tower Hamlets,City of London Prime Apartment - Zone 1,51.51529920410209,-0.0647493423194351,Entire home/apt,Entire rental unit
2,1202209754246868685,109385731,Tower Hamlets,City of London Prime Apartment - Zone 1,51.51542887499639,-0.0647923470231632,Entire home/apt,Entire rental unit
2,690544008574937538,135381324,Tower Hamlets,Lincoln Plaza by Interhome,51.498662,-0.019618,Entire home/apt,Entire rental unit
2,690549043582054364,135381324,Tower Hamlets,Lincoln Plaza by Interhome,51.498662,-0.019618,Entire home/apt,Entire rental unit
2,20522034,164289510,Tower Hamlets,"Wapping, London City Financial,Tower Bridge / Hill",51.50681,-0.06277,Private room,Private room in home
2,31039757,164289510,Tower Hamlets,"Wapping, London City Financial,Tower Bridge / Hill",51.506786,-0.062736,Private room,Private room in townhouse
2,25437734,177648258,Tower Hamlets,Private garden tent pitches for All Points East!,51.53377,-0.03945,Entire home/apt,Campsite
2,25438001,177648258,Tower Hamlets,Private garden tent pitches for All Points East!,51.53375,-0.0394,Entire home/apt,Campsite
2,35574007,183481539,Tower Hamlets,Private Room with own kitchen @ Liverpool street,51.51731,-0.07402,Private room,Private room in rental unit
2,45398905,183481539,Tower Hamlets,Private Room with own kitchen @ Liverpool street,51.51748,-0.07383,Private room,Private room in rental unit
2,1365203065771791084,224967268,Tower Hamlets,London Aldgate City Modern Two Bedroom Apartment,51.5144195,-0.0549956,Entire home/apt,Entire rental unit
2,1365260585829086742,224967268,Tower Hamlets,London Aldgate City Modern Two Bedroom Apartment,51.5144195,-0.0549956,Entire home/apt,Entire rental unit
2,1105612924569989324,314162972,Tower Hamlets,"Blueground | Canary Wharf, nr offices, food & bars",51.49636669999999,-0.0179375999999999,Entire home/apt,Entire rental unit
2,1106995604454406681,314162972,Tower Hamlets,"Blueground | Canary Wharf, nr offices, food & bars",51.49636669999999,-0.0179375999999999,Entire home/apt,Entire rental unit
2,1105612689375606734,314162972,Tower Hamlets,"Blueground | Canary Wharf, nr restaurants & tube",51.49636669999999,-0.0179375999999999,Entire home/apt,Entire rental unit
2,1106995301660287562,314162972,Tower Hamlets,"Blueground | Canary Wharf, nr restaurants & tube",51.49636669999999,-0.0179375999999999,Entire home/apt,Entire rental unit
2,1104821477689810504,314162972,Tower Hamlets,"Blueground | Canary Wharf, parking, nr bars & food",51.49636669999999,-0.0179375999999999,Entire home/apt,Entire rental unit
2,1104825505915098487,314162972,Tower Hamlets,"Blueground | Canary Wharf, parking, nr bars & food",51.49637,-0.01794,Entire home/apt,Entire rental unit
2,1450951068953066344,474909072,Tower Hamlets,New Build Home-Double Room in a great location!,51.53192285092019,-0.0568965479823884,Shared room,Shared room in rental unit
2,1450979313234333332,474909072,Tower Hamlets,New Build Home-Double Room in a great location!,51.53191527208669,-0.0566411442451975,Shared room,Shared room in rental unit
2,1024475014150438811,545711434,Tower Hamlets,Amazing Room On Commercial Road,51.5134972,-0.0492687,Private room,Private room in rental unit
2,1024476873534977000,545711434,Tower Hamlets,Amazing Room On Commercial Road,51.5134972,-0.0492687,Private room,Private room in rental unit
2,1024466459585231705,545711434,Tower Hamlets,Beautiful Room On Commercial Road,51.5134972,-0.0492687,Private room,Private room in rental unit
2,1024468629994158759,545711434,Tower Hamlets,Beautiful Room On Commercial Road,51.5134972,-0.0492687,Private room,Private room in rental unit
2,1023834997245733917,545711434,Tower Hamlets,Lovely Room On Commercial Road,51.5134972,-0.0492687,Private room,Private room in rental unit
2,1023842594526403939,545711434,Tower Hamlets,Lovely Room On Commercial Road,51.5134972,-0.0492687,Private room,Private room in rental unit
2,1025297420589022041,545711434,Tower Hamlets,Nice Room On Commercial Road,51.5134972,-0.0492687,Private room,Private room in rental unit
2,1025300180904210549,545711434,Tower Hamlets,Nice Room On Commercial Road,51.5134972,-0.0492687,Private room,Private room in rental unit
2,1025289381883066081,545711434,Tower Hamlets,Spacious Room On Commercial Road,51.5134972,-0.0492687,Private room,Private room in rental unit
2,1025294608741304910,545711434,Tower Hamlets,Spacious Room On Commercial Road,51.5134972,-0.0492687,Private room,Private room in rental unit
2,1024496902686433621,545711434,Tower Hamlets,Spectacular Room On Commercial Road,51.5134972,-0.0492687,Private room,Private room in rental unit
2,1024501491338268781,545711434,Tower Hamlets,Spectacular Room On Commercial Road,51.5134972,-0.0492687,Private room,Private room in rental unit
2,1100109432545094213,548467539,Tower Hamlets,Two-bedroom apartment,51.49706380908045,-0.0198417118779393,Entire home/apt,Entire rental unit
2,1100140277411501588,548467539,Tower Hamlets,Two-bedroom apartment,51.49737,-0.0196,Entire home/apt,Entire rental unit
2,1274863560428880680,658480623,Tower Hamlets,"Private Room in Bow close Victoria park, London E3",51.5357717,-0.0280987,Private room,Private room in home
2,1275516121337642716,658480623,Tower Hamlets,"Private Room in Bow close Victoria park, London E3",51.5357717,-0.0280987,Private room,Private room in home
2,1344426529916913660,506674039,Waltham Forest,Leyton Guest Rooms-Dbl En-suite,51.57924,-0.00099,Private room,Private room in home
2,1344432822713720575,506674039,Waltham Forest,Leyton Guest Rooms-Dbl En-suite,51.57924,-0.00099,Private room,Private room in home
2,1360827758128437066,674909013,Waltham Forest,A Comfy Room in Epping,51.63494040170168,0.0160929766917804,Private room,Room in hotel
2,1360827777250797640,674909013,Waltham Forest,A Comfy Room in Epping,51.63543,0.0161,Private room,Room in hotel
2,1360807814231761468,674909013,Waltham Forest,A Snug Room at The Royal Forest,51.63543973830222,0.0173354609908006,Private room,Room in hotel
2,1360821879250299199,674909013,Waltham Forest,A Snug Room at The Royal Forest,51.63516,0.01733,Private room,Room in hotel
2,867334791373514088,509578827,Wandsworth,Studio at Holm Wimbledon Park,51.44430412211568,-0.2107543693115143,Entire home/apt,Entire rental unit
2,868785357205780669,509578827,Wandsworth,Studio at Holm Wimbledon Park,51.44443786224661,-0.2108831153442292,Entire home/apt,Entire rental unit
2,1263910043861689865,656337969,Wandsworth,Cozy Room with park view & Fast WiFi - Nine Elms,51.47337,-0.13724,Private room,Private room in rental unit
2,1272505966410094064,656337969,Wandsworth,Cozy Room with park view & Fast WiFi - Nine Elms,51.4733737,-0.1372437,Private room,Private room in rental unit
2,1018709521852822307,1953756,Westminster,"2 Bed/2 Bath Modern Flat, Sky TV, Air Con",51.51493840000001,-0.1577355,Private room,Private room in condo
2,1018722159796386217,1953756,Westminster,"2 Bed/2 Bath Modern Flat, Sky TV, Air Con",51.51493840000001,-0.1577355,Private room,Private room in condo
2,1018728341770285162,1953756,Westminster,"3 bed/3 Bath Modern Flat, Patio, Sky TV, AC",51.51493840000001,-0.1577355,Private room,Private room in condo
2,1018735555020116398,1953756,Westminster,"3 Bed/3 Bath Modern Flat, Patio, Sky TV, AC",51.514626,-0.1579323,Private room,Private room in condo
2,807818312956189136,13815070,Westminster,Covent Garden Penthouse - Large Terrace *Central*,51.5113816,-0.1268867,Entire home/apt,Entire rental unit
2,1267284883877706777,13815070,Westminster,Covent Garden Penthouse - Large Terrace *Central*,51.5113816,-0.1268867,Entire home/apt,Entire rental unit
2,834713687222970409,24492371,Westminster,"Designer flat, perfect location",51.51622,-0.18169,Entire home/apt,Entire rental unit
2,1198468795057189412,24492371,Westminster,"Designer flat, perfect location",51.51645,-0.18189,Private room,Private room in rental unit
2,1264676851922570671,28600502,Westminster,Top floor flat with balcony & lift near Hyde Park,51.51692,-0.18064,Entire home/apt,Entire condo
2,1336933398711523095,28600502,Westminster,Top floor flat with balcony & lift near Hyde Park,51.51686,-0.18051,Private room,Private room in condo
2,7522447,39418105,Westminster,comfortable room in Maida Vale,51.52604,-0.19132,Private room,Private room in home
2,12776573,39418105,Westminster,comfortable room in Maida Vale,51.52607,-0.19103,Private room,Private room in home
2,50934974,47609036,Westminster,Apartment Period building Covent Garden,51.51234817504883,-0.1202830001711845,Entire home/apt,Entire condo
2,51158739,47609036,Westminster,Apartment Period building Covent Garden,51.512348,-0.120283,Entire home/apt,Entire condo
2,14815194,47609036,Westminster,Mayfair apartment just off Oxford Street,51.51416,-0.15047,Entire home/apt,Entire serviced apartment
2,21856590,47609036,Westminster,Mayfair apartment just off Oxford Street,51.51409530639648,-0.1500280052423477,Entire home/apt,Entire condo
2,53291045,47609036,Westminster,Oxford Street luxury 1 bedroom serviced apartment,51.51481824820806,-0.1480623388362885,Entire home/apt,Entire serviced apartment
2,1339029971455880434,47609036,Westminster,Oxford Street luxury 1 bedroom serviced apartment,51.51524274368428,-0.1478277702912215,Entire home/apt,Entire serviced apartment
2,50279779,47609036,Westminster,Oxford Street luxury 3 bedroom serviced apartment,51.51481824820806,-0.1480623388362885,Entire home/apt,Entire serviced apartment
2,52764355,47609036,Westminster,Oxford Street luxury 3 bedroom serviced apartment,51.51481824820806,-0.1480623388362885,Entire home/apt,Entire serviced apartment
2,800516315563821362,47609036,Westminster,Sloane Square 1 bedroom apartment,51.49054109999999,-0.1524846,Entire home/apt,Entire condo
2,1004924398861749537,47609036,Westminster,Sloane Square 1 bedroom apartment,51.49054109999999,-0.1524846,Entire home/apt,Entire condo
2,49203042,47609036,Westminster,Soho apartment,51.51242,-0.13792,Entire home/apt,Entire condo
2,49205217,47609036,Westminster,Soho apartment,51.512417,-0.137917,Entire home/apt,Entire serviced apartment
2,22096191,47609036,Westminster,Soho apartment - above Breakfast Club!,51.51332,-0.13469,Entire home/apt,Entire condo
2,45778028,47609036,Westminster,Soho apartment - above Breakfast Club!,51.51337432861328,-0.1345150023698806,Entire home/apt,Entire condo
2,1043605392112553808,49472260,Westminster,Modern Marylebone apartment with balcony,51.5238734,-0.1737991,Entire home/apt,Entire rental unit
2,1049212265560912526,49472260,Westminster,Modern Marylebone apartment with balcony,51.5238734,-0.1737991,Entire home/apt,Entire rental unit
2,40548543,73564667,Westminster,The Queensborough 2 Bed Apartment By Hyde Park,51.51147,-0.1848,Entire home/apt,Entire rental unit
2,1132479114419039467,73564667,Westminster,The Queensborough 2 Bed Apartment By Hyde Park,51.51145957621,-0.1845824616804974,Entire home/apt,Entire rental unit
2,45729470,118944192,Westminster,1 Bed Executive Flat (1st floor walk-up - no lift),51.52055,-0.16092,Entire home/apt,Entire rental unit
2,45807917,118944192,Westminster,1 Bed Executive Flat (1st floor walk-up - no lift),51.5206,-0.16093,Entire home/apt,Entire rental unit
2,23953017,146594021,Westminster,Modern and Luxury 2 Bed in Marylebone,51.51633,-0.13964,Entire home/apt,Entire home
2,24529750,146594021,Westminster,Modern and Luxury 2 Bed in Marylebone,51.51576,-0.13976,Entire home/apt,Entire rental unit
2,52901839,194051465,Westminster,Knightsbridge Deluxe One Bedroom Apartment,51.49662,-0.15548,Entire home/apt,Entire serviced apartment
2,52901886,194051465,Westminster,Knightsbridge Deluxe One Bedroom Apartment,51.49731,-0.15544,Entire home/apt,Entire serviced apartment
2,27392022,194098755,Westminster,Mayfair Deluxe One Bedroom Apartment,51.50606,-0.14798,Entire home/apt,Entire serviced apartment
2,52902780,194098755,Westminster,Mayfair Deluxe One Bedroom Apartment,51.50644,-0.14847,Entire home/apt,Entire serviced apartment
2,27391969,194098755,Westminster,Mayfair One Bedroom Apartment,51.50456,-0.14997,Entire home/apt,Entire serviced apartment
2,52902859,194098755,Westminster,Mayfair One Bedroom Apartment,51.50479,-0.14974,Entire home/apt,Entire serviced apartment
2,54300472,217727211,Westminster,Double Garden View room - London House Hotel***,51.51462,-0.19044,Private room,Room in boutique hotel
2,54300586,217727211,Westminster,Double Garden View room - London House Hotel***,51.51501,-0.19014,Private room,Room in boutique hotel
2,30550581,217727211,Westminster,Single room - London House Hotel***,51.51397,-0.18949,Private room,Room in boutique hotel
2,680157644638809747,217727211,Westminster,Single room - London House Hotel***,51.5139545,-0.1894675,Private room,Room in boutique hotel
2,821462535216214359,258154594,Westminster,Nice 2 Bedroom,51.52037,-0.17446,Entire home/apt,Entire rental unit
2,821472510870493619,258154594,Westminster,Nice 2 Bedroom,51.52047,-0.17391,Entire home/apt,Entire rental unit
2,772204562815951011,314162972,Westminster,"Blueground | Marylebone, nr Oxford St",51.5206999,-0.1708032,Entire home/apt,Entire rental unit
2,775848286229260548,314162972,Westminster,"Blueground | Marylebone, nr Oxford St",51.5206999,-0.1708032,Entire home/apt,Entire rental unit
2,1161512086772241242,314162972,Westminster,"Blueground | Marylebone, nr uni & Baker St station",51.5198808,-0.1656569,Entire home/apt,Entire rental unit
2,1161540360953049449,314162972,Westminster,"Blueground | Marylebone, nr uni & Baker St station",51.5198808,-0.1656569,Entire home/apt,Entire rental unit
2,1354313014722466591,314162972,Westminster,"Blueground | Marylebone, w/d, balcony, nr park",51.5244008,-0.1614708,Entire home/apt,Entire rental unit
2,1354313526224960407,314162972,Westminster,"Blueground | Marylebone, w/d, balcony, nr park",51.5244008,-0.1614708,Entire home/apt,Entire rental unit
2,1466774042273812091,314162972,Westminster,"Blueground | Tyburnia, view, nr Hyde Park",51.5143225,-0.1754181,Entire home/apt,Entire rental unit
2,1500761525440440008,314162972,Westminster,"Blueground | Tyburnia, view, nr Hyde Park",51.5143225,-0.1754181,Entire home/apt,Entire rental unit
2,1470725600732644417,333359528,Westminster,"Inviting 1BR flat in Paddington, 4min Tube!",51.51626724392116,-0.1712359540286186,Entire home/apt,Entire rental unit
2,1481652213940188558,333359528,Westminster,"Inviting 1BR flat in Paddington, 4min Tube!",51.51638788706243,-0.1707303786033916,Entire home/apt,Entire rental unit
2,43735155,337067729,Westminster,"Luxury Serviced Apartment, Staffed Reception, King",51.5055971,-0.1483329,Entire home/apt,Entire rental unit
2,43735189,337067729,Westminster,"Luxury Serviced Apartment, Staffed Reception, King",51.50559616088867,-0.1483329981565475,Entire home/apt,Entire rental unit
2,43403009,345760385,Westminster,"Hyde Park Luxurious Hotel, Faboulas Double Room",51.50228,-0.18236,Private room,Private room in rental unit
2,43403559,345760385,Westminster,"Hyde Park Luxurious Hotel, Faboulas Double Room",51.50227,-0.18237,Private room,Private room in rental unit
2,45682864,366746903,Westminster,"Avon Hotel, Paddington Station, Hyde Park",51.51601,-0.17351,Private room,Private room in bed and breakfast
2,45683655,366746903,Westminster,"Avon Hotel, Paddington Station, Hyde Park",51.51632,-0.17375,Private room,Private room in bed and breakfast
2,50803136,387503881,Westminster,Double Bedroom Room | Central London,51.51515,-0.17458,Private room,Room in hotel
2,629110157701551274,387503881,Westminster,Double Bedroom Room | Central London,51.51518,-0.17485,Private room,Room in hotel
2,654830791596226489,439040192,Westminster,Edward Hotel CHARMING TINY DOUBLE ROOM,51.5152,-0.17416,Private room,Room in hotel
2,739533354344138417,439040192,Westminster,Edward Hotel Charming Tiny Double Room,51.51464,-0.17424,Private room,Room in hotel
2,1405229960130390500,446820235,Westminster,Double Or Twin Room Near Telefonzelle LON,51.51675710808624,-0.1721709944574889,Entire home/apt,Entire rental unit
2,1408132079472123040,446820235,Westminster,Double Or Twin Room Near Telefonzelle LON,51.51697,-0.17164,Entire home/apt,Entire rental unit
2,1340335790488962956,493848137,Westminster,The Green Coach House,51.51596341445916,-0.1806412151086326,Entire home/apt,Entire home
2,1398223751854146754,493848137,Westminster,The Green Coach House,51.516,-0.18065,Entire home/apt,Entire home
2,1502216296751351247,509948385,Westminster,Portobello Triple Guest Room,51.52888,-0.21603,Private room,Private room in rental unit
2,1502224382174214870,509948385,Westminster,Portobello Triple Guest Room,51.5287,-0.21566,Private room,Private room in rental unit
2,1356496394432250514,523513329,Westminster,Elegant One Bedroom Apartment in Paddington,51.5175519699115,-0.1700491339125751,Entire home/apt,Entire rental unit
2,1356503664277927182,523513329,Westminster,Elegant One Bedroom Apartment in Paddington,51.51755,-0.16992,Entire home/apt,Entire rental unit
2,973840121035463580,524590602,Westminster,London Paddington Apartments (Deluxe Studio),51.5179311,-0.1699439,Private room,Room in hotel
2,973843558238969214,524590602,Westminster,London Paddington Apartments (Deluxe Studio),51.5179311,-0.1699439,Private room,Room in hotel
2,973911611837538753,524590602,Westminster,London Paddington Apartments (Junior Suite),51.5179311,-0.1699439,Entire home/apt,Entire rental unit
2,973917917554004203,524590602,Westminster,London Paddington Apartments (Junior Suite),51.5179311,-0.1699439,Entire home/apt,Entire rental unit
2,1314458926379152114,525180828,Westminster,"Luxury studio , 7 minutes walk to Victoria station",51.49268305825299,-0.140579555314993,Entire home/apt,Entire condo
2,1323052646995426231,525180828,Westminster,"Luxury studio , 7 minutes walk to Victoria station",51.49093,-0.13973,Private room,Private room in home
2,1323076579786317993,525180828,Westminster,"Luxury studio , 7 minutes walk to Victoria station",51.49076,-0.1396,Private room,Private room in home
2,1323084807175455011,525180828,Westminster,"Luxury studio , 7 minutes walk to Victoria station",51.4929,-0.14067,Private room,Private room in home
2,1446201307842740752,548946185,Westminster,1 Bed Flat in London,51.51711494926968,-0.1707539638931332,Entire home/apt,Entire rental unit
2,1446339026071039633,548946185,Westminster,1 Bed Flat in London,51.51716159999999,-0.1707379,Entire home/apt,Entire rental unit
2,1422445638812440515,559769140,Westminster,The Glow: Stylish Lower Ground Studio in Victoria,51.49200159999999,-0.1325634,Entire home/apt,Entire rental unit
2,1422446279410994839,559769140,Westminster,The Glow: Stylish Lower Ground Studio in Victoria,51.49200159999999,-0.1325634,Entire home/apt,Entire rental unit
2,1467370427805564129,652923171,Westminster,Standard Double Room,51.49018280067726,-0.1453657632879763,Entire home/apt,Entire villa
2,1467430383910117469,652923171,Westminster,Standard Double Room,51.48978,-0.1451,Entire home/apt,Entire villa
2,1498088111904162247,664330092,Westminster,Lux 2 Bed On Edgware Road,51.52334,-0.17637,Entire home/apt,Entire rental unit
2,1502004142239943462,664330092,Westminster,Lux 2 Bed On Edgware Road,51.52326,-0.17619,Entire home/apt,Entire rental unit
2,1347152746317309596,664461897,Westminster,1 bedroom apartment,51.51565727593952,-0.165399247375988,Entire home/apt,Entire condo
2,1434121238507137850,664461897,Westminster,1 bedroom apartment,51.51637,-0.16484,Entire home/apt,Entire condo
